doc_id,source_id,paragraph_id,subject,date,model,local_id,claim_text,speaker,target,stance,confidence,node_key
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_1,The story of Lumumba's escape is a fabrication developed by Tshombe's Katanga regime.,observers in the Congo,Tshombe's Katanga regime,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p4::claim_1
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_2,The Katanga government is officially still pressing a search for Lumumba.,Katanga government,Lumumba,neutral,0.7,2000194_CIA-RDP79T00975A005500360001-1::p4::claim_2
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_0,Poland's actions have not been and will not be inimical to US interests.,Polish representatives,US interests,support,0.7,2000194_CIA-RDP79T00975A005500360001-1::p5::claim_0
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_1,The new Polish aid terms can be defended as normal commercial transactions.,Polish regime,US,support,0.7,2000194_CIA-RDP79T00975A005500360001-1::p5::claim_1
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_0,Many Koreans fear that a normalization of relations would eventually lead to Japanese economic and cultural domination of South Korea.,Unspecified,Normalization of relations,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p6::claim_0
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_1,The Chang Myon government believes that the South Korean economy would benefit appreciably from the normalization of relations.,Chang Myon government,Normalization of relations,support,0.7,2000194_CIA-RDP79T00975A005500360001-1::p6::claim_1
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_0,Japan desires a settlement principally to remove the existing threat to its fishing operations.,Not specified,Japan,support,0.7,2000194_CIA-RDP79T00975A005500360001-1::p7::claim_0
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_1,The Communist party in Iraq is facing a declining position.,Not specified,Communist party,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p7::claim_1
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_2,The appeal by the World Federation of Trade Unions indicates concern over 'persecution' of Communists in Iraq.,Not specified,Iraqi Government,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p7::claim_2
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_0,The Communist cause in Iraq is becoming unpopular.,Not specified,Communist cause in Iraq,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p8::claim_0
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,claim_1,Qasim fears that Soviet support for Kurdish nationalists could threaten his regime.,Not specified,Qasim's regime,oppose,0.7,2000194_CIA-RDP79T00975A005500360001-1::p8::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,Lumumba's death will further discredit Tshombe and Kasavubu regimes.,Central Intelligence Bulletin,Tshombe and Kasavubu regimes,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p0::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,The announcement of Lumumba's death provoked a vigorous attack against Hammarskjold in the UN Security Council.,Central Intelligence Bulletin,Hammarskjold,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p0::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,The recent purge of senior Burmese Army officers may decrease receptivity to United States materiel and training assistance.,Central Intelligence Bulletin,United States,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p0::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,Lumumba's death--probably at the hands of Katanga officials--is likely to widen the gap between international supporters and opponents of the ex-premier.,unknown,Lumumba,unclear,0.7,2000195_CIA-RDP79T00975A005500370001-0::p1::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,The Nigerians fear that Morocco and Ghana might order their troops to intervene on the side of Lumumba forces against Kasavubu and Tshombe.,unknown,Nigerians,unclear,0.7,2000195_CIA-RDP79T00975A005500370001-0::p1::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,Tshombe's government is likely to find it even more difficult than before to obtain support abroad.,unknown,Tshombe,unclear,0.7,2000195_CIA-RDP79T00975A005500370001-0::p1::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,Lumumba's strength was growing.,Dayal,Kasavubu government,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p2::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,Kasavubu government is only the instrument of a foreign power.,Dayal,Kasavubu government,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p2::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,The regime might tolerate a purely religious service.,Chairman of the State Office for Church Affairs,East German regime,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p2::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_3,The regime does not see its way clear to bar West Berliners from the Soviet sector.,Narrative,East German regime,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p2::claim_3
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,The American military aid program is in particular jeopardy at this time.,Unknown,American military aid program,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p3::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,Many officers remaining in the army share the views of those relieved.,Unknown,remaining officers in the Burmese army,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p3::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,Kachin civilians feel their elected leaders are incapable of supporting their interests against the Burmans.,Unknown,Kachin civilians,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p3::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,The agreement calls for a bill of rights in the Southern Rhodesian constitution.,Commonwealth Relations Secretary Sandys,Southern Rhodesian constitution,support,0.7,2000195_CIA-RDP79T00975A005500370001-0::p4::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,The white segregationist Dominion party has refused to agree to the proposals.,Unknown,Dominion party proposals,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p4::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,African delegates have warned that a failure to reach a satisfactory solution must lead to unrest in Northern Rhodesia.,African delegates,Northern Rhodesia,oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p4::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_0,Neither Nigeria nor the UAR is likely to agree to North Vietnamese overtures.,Unknown,"Nigeria, UAR",oppose,0.7,2000195_CIA-RDP79T00975A005500370001-0::p5::claim_0
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_1,Morocco may be more amenable to North Vietnamese overtures.,Unknown,Morocco,support,0.7,2000195_CIA-RDP79T00975A005500370001-0::p5::claim_1
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_2,Djakarta does not formally recognize the North Vietnamese Government.,Unknown,Djakarta,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p5::claim_2
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,claim_3,North Vietnam's trade potential with these countries is not impressive.,Unknown,North Vietnam,neutral,0.7,2000195_CIA-RDP79T00975A005500370001-0::p5::claim_3
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,Moscow's statement foreshadows increased pressure on the Sudan to permit transit of Soviet aid to Stanleyville.,Central Intelligence Bulletin,Sudan,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p0::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,"Gizenga is resolved upon vengeance, but lacks the means to carry out his intent.",Central Intelligence Bulletin,Gizenga,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p0::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,Reprisals against whites for Lumumba's death may still take place.,Central Intelligence Bulletin,Gizenga's regime,unclear,0.7,2000196_CIA-RDP79T00975A005500380001-9::p0::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,Moscow and Peiping favor convening an international conference on Laos.,Not specified,Moscow and Peiping,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p1::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,Peiping refuses to recognize India's special rights in Bhutan and Sikkim.,Not specified,Peiping,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p1::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,Nehru continues to stress a peaceful solution to the dispute.,Not specified,Nehru,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p1::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,"Hoxha blamed the US, Greece, and Yugoslavia for the coup attempt.",Enver Hoxha,"US, Greece, Yugoslavia",oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p2::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The coup was undertaken by pro-Soviet elements in the Albanian regime.,Unknown,Pro-Soviet elements,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p2::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,The Cuban revolution will play the same role in Latin America as the Soviet and Chinese Communist revolutions did in Europe and Asia.,Cuban Communist leaders,Cuban revolution,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p2::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,The Soviet leaders view Lumumba's death as providing an excellent opportunity to carry forward their campaign against colonialism.,Soviet leaders,Lumumba's death,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p3::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The Soviet leaders may hope that Lumumba's death will lead to the collapse of the UN operation.,Soviet leaders,UN operation,unclear,0.7,2000196_CIA-RDP79T00975A005500380001-9::p3::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,The Soviet statement's call on all 'freedom-loving states' suggests formal recognition of the Gizenga regime.,Soviet statement,Gizenga regime,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p3::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,Hammarskjold has been selected to serve as the scapegoat for Soviet setbacks in the Congo.,CIA,Hammarskjold,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p4::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The USSR's refusal to recognize Hammarskjold's authority will make the conduct of UN operations more difficult.,CIA,Hammarskjold,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p4::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,"The USSR vetoed the reappointment of Hammarskjold's predecessor, Trygve Lie.",CIA,Trygve Lie,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p4::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,The meeting may result in a statement affirming Laotian neutrality.,Phoumi,Laotian neutrality,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p5::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The USSR was anxious to learn the US attitude toward an international conference.,unknown,US attitude,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p5::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,China's support for its border claims is 'weak and sketchy' in contrast to the 'wealth' of Indian evidence.,Indian sources,China,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p6::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,India's claims involve territory taken from China by British 'imperialists' at a time when India was under British rule.,Chinese sources,India,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p6::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,Sejko and other military officers probably were the leaders of the coup attempt,Reports,Temi Sejko,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p7::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,Belishova and Tashko were being punished for advocating alignment with the Soviet Union,Reports,"Liri Belishova, Koco Tashko",neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p7::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,200 to 500 party members were purged for holding pro-Soviet views,Reports,Albanian Party,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p7::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,The CNU appears to be divided as to which political group should take over.,Not specified,CNU,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p8::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The threat of execution still hangs over many of the defendants.,chief prosecutor,defendants,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p8::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_2,Portuguese concern over conditions in Angola.,Not specified,Angola,neutral,0.7,2000196_CIA-RDP79T00975A005500380001-9::p8::claim_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,Holden is discouraged that the current violence destroys any chance for negotiating political reforms with the Portuguese.,Roberto Holden,Portuguese Government,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,Cuban Communists boast that their victory disproves the theory of geographical fatalism.,Leaders of the Cuban Communists' PSP,theory of geographical fatalism,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::claim_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p10,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_0,The Cuban Communists claim that they prepared the way for and provided decisive support to the Castro revolution in its fight for power.,Cuban Communists,Castro revolution,oppose,0.7,2000196_CIA-RDP79T00975A005500380001-9::p10::claim_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p10,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,claim_1,The Cuban Communists' claim to be in control of all 'mass organizations' in the country is substantially true.,Cuban Communists,mass organizations,support,0.7,2000196_CIA-RDP79T00975A005500380001-9::p10::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_0,Afro-Asian neutralist spokesmen are echoing the Soviet line in condemning the UN's failure to protect Lumumba.,Afro-Asian neutralist spokesmen,UN,oppose,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::claim_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_1,Nkrumah offered to augment Ghana's contingent to accomplish the disarmament.,Nkrumah,Ghana's contingent,support,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_2,The controlled UAR press has reported that Nasir will fully recognize Gizenga's regime.,UAR press,Gizenga's regime,support,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::claim_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_0,Indonesia's infiltration attempts in New Guinea are legal.,Indonesian territorial army commander,New Guinea,support,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::claim_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_1,The USSR anticipates no change in Raab's policy.,US Embassy source,Austrian government,neutral,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_2,The Chinese specifically cite the United States as responsible for Lumumba's death.,Chinese Communist Government,United States,oppose,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::claim_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_0,Gizenga stated that he felt obliged to declare war on Belgium.,Gizenga,Belgium,oppose,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::claim_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_1,Hammarskjold believes that African and Asian leaders will moderate their positions.,Hammarskjold,African and Asian leaders,neutral,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_0,Djakarta would not accept a UN trusteeship of New Guinea.,Subandrio,UN trusteeship of New Guinea,oppose,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::claim_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_1,Indonesian armed forces are strengthening defensive positions in areas bordering New Guinea.,Lt. Col. Busiri,Indonesian armed forces,support,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_2,New Guinea Indonesians are awaiting the order to act.,Lt. Col. Busiri,New Guinea Indonesians,support,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::claim_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_0,Raab's foreign policy reflected his desire to serve as a mediator between East and West.,the text,Raab,neutral,0.7,2000197_CIA-RDP79T00975A005500390001-8::p4::claim_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_1,Gorbach is not a warm advocate of a representative form of government.,the text,Gorbach,neutral,0.7,2000197_CIA-RDP79T00975A005500390001-8::p4::claim_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,claim_2,Gorbach has endorsed certain neo-Nazi activities in rural Austria.,the text,Gorbach,oppose,0.7,2000197_CIA-RDP79T00975A005500390001-8::p4::claim_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_0,Gizenga's forces will be hampered by materiel shortages and pressure from Mobutu's forces.,Central Intelligence Bulletin,Gizenga's forces,neutral,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::claim_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_1,Tshombe has received three jet training aircraft from an American firm.,Press reports,Tshombe,neutral,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::claim_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_2,Communist China has been forced to slow down its industrialization program.,Central Intelligence Bulletin,Communist China,neutral,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::claim_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_0,Taipei claims that the plane was on a reconnaissance mission.,Taipei,Chinese Nationalist P4Y,neutral,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::claim_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_1,The Soviet Union is interfering in Iraqi internal affairs.,Iraqi press,Soviet Union,oppose,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::claim_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_0,The South African Government anticipates new native disturbances timed to coincide with the Commonwealth Prime Ministers’ Conference.,South African Government,Commonwealth Prime Ministers’ Conference,support,0.7,2000198_CIA-RDP79T00975A005500400001-6::p2::claim_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,claim_1,Gizenga is threatening 'war' against Belgium.,Unknown,Belgium,oppose,0.7,2000198_CIA-RDP79T00975A005500400001-6::p2::claim_1
